Abner_Doubledayʥ2007-02-05T22:16:14Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Gettysburg */ ʥ1
Abner_Doubledayʥ2007-02-05T22:16:29ZʥNawlinWikiʥ301395ʥReverted edits by [[Special:Contributions/70.158.138.38|70.158.138.38]] ([[User talk:70.158.138.38|talk]]) to last version by Hlj ʥ1
Abner_Doubledayʥ2007-02-05T22:16:32Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Postbellum career */ ʥ1
Abner_Doubledayʥ2007-02-05T22:16:51Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Early commands and Fort Sumter */ ʥ1
Abner_Doubledayʥ2007-02-05T22:17:10ZʥNawlinWikiʥ301395ʥReverted edits by [[Special:Contributions/70.158.138.38|70.158.138.38]] ([[User talk:70.158.138.38|talk]]) to last version by NawlinWiki ʥ1
Abner_Doubledayʥ2007-02-05T22:17:20Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Brigade and division command in Virginia */ ʥ1
Abner_Doubledayʥ2007-02-05T22:17:40ZʥQuinsarethʥ536534ʥ[[WP:AES|←]]Reverted revision 105901046 by [[Special:Contributions/70.158.138.38|70.158.138.38]] ([[User talk:70.158.138.38|talk]]) using [[Help:Reverting#Undo|undo]] ʥ1
Abner_Doubledayʥ2007-02-05T22:17:51Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Gettysburg */ ʥ1
Abner_Doubledayʥ2007-02-05T22:18:01ZʥNawlinWikiʥ301395ʥReverted edits by [[Special:Contributions/70.158.138.38|70.158.138.38]] ([[User talk:70.158.138.38|talk]]) to last version by Quinsareth ʥ1
Abner_Doubledayʥ2007-02-05T22:18:52Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Brigade and division command in Virginia */ ʥ1
Abner_Doubledayʥ2007-02-05T22:19:17Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Gettysburg */ ʥ1
Abner_Doubledayʥ2007-02-05T22:19:42ZʥMr.Z-manʥ646348ʥReverted 2 edits by [[Special:Contributions/70.158.138.38|70.158.138.38]] ([[User talk:70.158.138.38|talk]]) to last revision (105901213) by NawlinWiki using [[WP:VPRF|VP]] ʥ1
Abner_Doubledayʥ2007-02-05T22:19:43Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Early years */ ʥ1
Abner_Doubledayʥ2007-02-05T22:19:58Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Early commands and Fort Sumter */ ʥ1
Abner_Doubledayʥ2007-02-05T22:20:18Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Brigade and division command in Virginia */ ʥ1
Abner_Doubledayʥ2007-02-05T22:20:36Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Gettysburg */ ʥ1
Abner_Doubledayʥ2007-02-05T22:20:51Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Washington */ ʥ1
Abner_Doubledayʥ2007-02-05T22:20:52ZʥMr.Z-manʥ646348ʥReverted 4 edits by [[Special:Contributions/70.158.138.38|70.158.138.38]] ([[User talk:70.158.138.38|talk]]) to last revision (105901604) by Mr.Z-man using [[WP:VPRF|VP]] ʥ1
Abner_Doubledayʥ2007-02-05T22:21:09Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Early years */ ʥ1
Abner_Doubledayʥ2007-02-05T22:21:22Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Early commands and Fort Sumter */ ʥ1
Abner_Doubledayʥ2007-02-05T22:21:42Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Brigade and division command in Virginia */ ʥ1
Abner_Doubledayʥ2007-02-05T22:21:44ZʥQuinsarethʥ536534ʥblock first, then revert ʥ1
Abner_Doubledayʥ2007-02-05T22:22:11Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Military career */ ʥ1
Abner_Doubledayʥ2007-02-05T22:22:41ZʥQuinsarethʥ536534ʥ[[WP:AES|←]]Reverted revision 105902182 by [[Special:Contributions/70.158.138.38|70.158.138.38]] ([[User talk:70.158.138.38|talk]]) using [[Help:Reverting#Undo|undo]] ʥ1
Abner_Doubledayʥ2007-02-05T22:23:17Zʥip:70.158.138.38ʥip:70.158.138.38ʥ/* Military career */ ʥ1
Abner_Doubledayʥ2007-02-05T22:23:34ZʥQuinsarethʥ536534ʥrevert more ʥ1
Abner_Doubledayʥ2007-02-05T22:24:03ZʥRyulongʥ889851ʥProtected Abner Doubleday: IP-based vandalism [edit=autoconfirmed:move=autoconfirmed] (expires 22:24, February 7, 2007 (UTC)) ʥ1
Abner_Doubledayʥ2007-02-05T22:24:26ZʥRyulongʥ889851ʥʥ1
Anaximanderʥ2007-02-25T01:27:34ZʥAwadewitʥ86972ʥfixing link ʥ1
Anaximanderʥ2007-02-25T01:27:57ZʥAwadewitʥ86972ʥʥ1
Anaximanderʥ2007-02-25T01:31:33ZʥAwadewitʥ86972ʥcopyediting ʥ1
Anaximanderʥ2007-02-25T01:36:05ZʥAwadewitʥ86972ʥ/* Biography */ acme is not a very common word ʥ1
Anaximanderʥ2007-02-25T01:38:29ZʥAwadewitʥ86972ʥ/* Biography */ puncutation ʥ1
Anaximanderʥ2007-02-25T01:41:05ZʥAwadewitʥ86972ʥ/* Biography */ copyediting ʥ1
Anaximanderʥ2007-02-25T01:51:24ZʥAwadewitʥ86972ʥ/* The ''apeiron'' */ copyediting ʥ1
Anaximanderʥ2007-02-25T03:42:25ZʥRobin_Hoodʥ68840ʥ/* Biography */ Punct. ʥ1
Anaximanderʥ2007-02-25T04:24:40ZʥAwadewitʥ86972ʥ/* Cosmology */ ce ʥ1
Anaximanderʥ2007-02-25T04:25:47ZʥAwadewitʥ86972ʥ/* Cosmology */ ʥ1
Anaximanderʥ2007-02-25T04:26:27ZʥAwadewitʥ86972ʥ/* Cosmology */ ce ʥ1
Anaximanderʥ2007-02-25T04:31:33ZʥAwadewitʥ86972ʥ/* Cosmology */ ce ʥ1
Anaximanderʥ2007-02-25T04:33:22ZʥAwadewitʥ86972ʥ/* Multiple worlds */ ce ʥ1
Anaximanderʥ2007-02-25T04:39:11ZʥAwadewitʥ86972ʥ/* Meteorological phenomena */ ce ʥ1
Anaximanderʥ2007-02-25T04:46:38ZʥAwadewitʥ86972ʥ/* The origin of humankind */ ce ʥ1
Anaximanderʥ2007-02-25T05:37:02ZʥRobin_Hoodʥ68840ʥLayout ʥ1
Anaximanderʥ2007-02-25T05:51:45ZʥRobin_Hoodʥ68840ʥWorks ʥ1
Anaximanderʥ2007-02-25T06:13:31ZʥAwadewitʥ86972ʥ/* Cartography */ ce ʥ1
Anaximanderʥ2007-02-25T06:16:37ZʥAwadewitʥ86972ʥ/* Prediction of an earthquake */ ce ʥ1
Anaximanderʥ2007-02-25T06:20:19ZʥAwadewitʥ86972ʥ/* Interpretations */ ce ʥ1
Anaximanderʥ2007-02-25T06:21:07ZʥAwadewitʥ86972ʥ/* References */ ce ʥ1
Anaximanderʥ2007-02-25T06:26:00ZʥAwadewitʥ86972ʥ/* The gnomon */ ce ʥ1
Anaximanderʥ2007-02-25T06:48:54ZʥRobin_Hoodʥ68840ʥ/* References */ Secondary sources ʥ1
Anaximanderʥ2007-02-25T07:28:22ZʥRobin_Hoodʥ68840ʥ/* Cartography */ philosophers -> geographers (that's what they are...) and correction on Libya (Ancient Libya, that is) ʥ1
Anaximanderʥ2007-02-25T07:42:42ZʥRobin_Hoodʥ68840ʥ/* Interpretations */ Wikif. ʥ1
Anaximanderʥ2007-02-25T07:43:16ZʥRobin_Hoodʥ68840ʥ/* The gnomon */ typo ʥ1
Anaximanderʥ2007-02-25T08:52:25ZʥRobin_Hoodʥ68840ʥ/* Multiple worlds */ ʥ1
Anaximanderʥ2007-02-25T09:16:02ZʥRobin_Hoodʥ68840ʥ/* Meteorological phenomena */ Wikif. ʥ1
Anaximanderʥ2007-02-25T09:46:35ZʥRobin_Hoodʥ68840ʥ/* Primary sources */ Part one is done ʥ1
Anaximanderʥ2007-02-25T09:50:49ZʥRobin_Hoodʥ68840ʥ/* External links */ {{Portal|Philosophy}} ʥ1
Astronomical_unitʥ2007-03-05T01:03:40Zʥip:70.242.118.33ʥip:70.242.118.33ʥ/* Examples */ ʥ1
Astronomical_unitʥ2007-03-05T01:03:57ZʥHdt83ʥ2198470ʥReverted 1 edit by [[Special:Contributions/70.242.118.33|70.242.118.33]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Saros136|Saros136]]. ʥ1
Astronomical_unitʥ2007-03-05T01:04:45Zʥip:70.242.118.33ʥip:70.242.118.33ʥstupid ʥ1
Astronomical_unitʥ2007-03-05T01:06:06Zʥip:70.242.118.33ʥip:70.242.118.33ʥ/* The distance */ ʥ1
Astronomical_unitʥ2007-03-05T01:06:51Zʥip:70.242.118.33ʥip:70.242.118.33ʥ/* Examples */ ʥ1
Astronomical_unitʥ2007-03-05T01:07:09ZʥSylentʥ3715895ʥReverted 3 edits by [[Special:Contributions/70.242.118.33|70.242.118.33]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Hdt83|Hdt83]]. using [[WP:TWINKLE|TW]] ʥ1
Astronomical_unitʥ2007-03-05T01:08:01Zʥip:70.242.118.33ʥip:70.242.118.33ʥ/* Examples */ ʥ1
Astronomical_unitʥ2007-03-05T01:08:15Zʥip:70.242.118.33ʥip:70.242.118.33ʥ/* The distance */ ʥ1
Astronomical_unitʥ2007-03-05T01:08:18ZʥSylentʥ3715895ʥReverted 2 edits by [[Special:Contributions/70.242.118.33|70.242.118.33]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Sylent|Sylent]]. using [[WP:TWINKLE|TW]] ʥ1
Astronomical_unitʥ2007-03-05T01:09:20Zʥip:70.242.118.33ʥip:70.242.118.33ʥ/* History */ ʥ1
Astronomical_unitʥ2007-03-05T01:10:29Zʥip:70.242.118.33ʥip:70.242.118.33ʥ/* See also */ ʥ1
Astronomical_unitʥ2007-03-05T01:10:30ZʥMermaid_from_the_Baltic_Seaʥ2218695ʥ[[WP:AES|←]]Undid revision 112697769 by [[Special:Contributions/70.242.118.33|70.242.118.33]] ([[User talk:70.242.118.33|talk]]) ʥ1
Astronomical_unitʥ2007-03-05T01:26:53ZʥMiknightʥ7285ʥRemoved some vandalism ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T08:47:57Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T08:48:05ZʥClueBotʥ4928500ʥReverting possible vandalism by [[Special:Contributions/190.160.16.199]]. If this is a mistake, [[User:ClueBot/FalsePositives|report it]]. Thanks, [[User:ClueBot|ClueBot]]. (30960) (Bot) ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T08:51:59Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T08:52:43ZʥCan't_sleep,_clown_will_eat_meʥ603177ʥReverted edits by [[Special:Contributions/190.160.16.199|190.160.16.199]] ([[User talk:190.160.16.199|talk]]) to last version by ClueBot ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T08:56:06Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T09:10:12ZʥCan't_sleep,_clown_will_eat_meʥ603177ʥ[[WP:UNDO|Undid]] revision 166017648 by [[Special:Contributions/190.160.16.199|190.160.16.199]] ([[User talk:190.160.16.199|talk]]) removed additional nonsense ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:28:43Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:31:54Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:34:26ZʥOneirosʥ61383ʥrvv ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:36:16Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:36:57ZʥDoyleyʥ1484035ʥReverted edits by [[Special:Contributions/190.160.16.199|190.160.16.199]] to last version by Oneiros ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:40:29Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:41:50ZʥOneirosʥ61383ʥ[[WP:UNDO|Undid]] revision 166125181 by [[Special:Contributions/190.160.16.199|190.160.16.199]] ([[User talk:190.160.16.199|talk]]) ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:42:31Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:42:59ZʥCounterVandalismBotʥ5272864ʥAutomatically reverting possible vandalism by [[Special:Contributions/190.160.16.199|190.160.16.199]] to last good revision by [[User:Oneiros|Oneiros]] ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:43:31Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Meetings */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:43:54Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Other agreements */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:44:22Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Articles of the Antarctic Treaty */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:44:25ZʥBobo192ʥ97951ʥReverted edits by [[Special:Contributions/190.160.16.199|190.160.16.199]] ([[User talk:190.160.16.199|talk]]) to last version by CounterVandalismBot ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:45:31Zʥip:190.160.16.199ʥip:190.160.16.199ʥ/* Meetings */ ʥ1
Antarctic_Treaty_Systemʥ2007-10-21T20:48:20ZʥRicky81682ʥ125787ʥReverted edits by [[Special:Contributions/190.160.16.199|190.160.16.199]] ([[User talk:190.160.16.199|talk]]) to last version by Bobo192 ʥ1
Amoebaʥ2007-03-15T15:17:00Zʥip:81.136.15.232ʥip:81.136.15.232ʥ/* External links */ ʥ1
Amoebaʥ2007-03-15T15:17:56Zʥip:81.136.15.232ʥip:81.136.15.232ʥ[[WP:AES|←]]Replaced page with 'pigpigpigpiug' ʥ1
Amoebaʥ2007-03-15T15:18:58ZʥAzaTothʥ128326ʥReverted 2 edits by [[Special:Contributions/81.136.15.232|81.136.15.232]] identified as [[WP:VAND|vandalism]] to last revision by [[User:JohnCub|JohnCub]]. using [[WP:TWINKLE|TW]] ʥ1
Amoebaʥ2007-03-15T15:20:02Zʥip:81.136.15.232ʥip:81.136.15.232ʥ[[WP:AES|←]]Replaced page with 'hi abby' ʥ1
Amoebaʥ2007-03-15T15:20:05ZʥAntiVandalBotʥ1574574ʥBOT - rv [[Special:Contributions/81.136.15.232|81.136.15.232]] ([[User talk:81.136.15.232|talk]]) to last version by AzaToth ʥ1
Amoebaʥ2007-03-15T15:21:13Zʥip:81.136.15.232ʥip:81.136.15.232ʥ[[WP:AES|←]]Replaced page with 'lktgjheiugkekj' ʥ1
Amoebaʥ2007-03-15T15:21:16ZʥMartinBotʥ2198658ʥBOT - rv [[Special:Contributions/81.136.15.232|81.136.15.232]] ([[User talk:81.136.15.232|talk]]) to last version by AntiVandalBot ʥ1
Amoebaʥ2007-03-15T15:21:37Zʥip:81.136.15.232ʥip:81.136.15.232ʥ[[WP:AES|←]]Replaced page with 'lktgjheiugkekj' ʥ1
Amoebaʥ2007-03-15T15:21:45ZʥAntiVandalBotʥ1574574ʥBOT - rv [[Special:Contributions/81.136.15.232|81.136.15.232]] ([[User talk:81.136.15.232|talk]]) to last version by MartinBot ʥ1
Amoebaʥ2007-03-15T15:21:49Zʥip:81.136.15.232ʥip:81.136.15.232ʥhdkjhgkJSHKSHH ʥ1
Amoebaʥ2007-03-15T15:21:51ZʥMartinBotʥ2198658ʥBOT - rv [[Special:Contributions/81.136.15.232|81.136.15.232]] ([[User talk:81.136.15.232|talk]]) to last version by AntiVandalBot ʥ1
Amoebaʥ2007-03-15T15:24:03Zʥip:81.136.15.232ʥip:81.136.15.232ʥ[[WP:AES|←]]Replaced page with 'piggy hi hi hi hi hi' ʥ1
Amoebaʥ2007-03-15T15:24:05ZʥAntiVandalBotʥ1574574ʥBOT - rv [[Special:Contributions/81.136.15.232|81.136.15.232]] ([[User talk:81.136.15.232|talk]]) to last version by MartinBot ʥ1
Amoebaʥ2007-03-15T15:26:27Zʥip:81.136.15.232ʥip:81.136.15.232ʥʥ1
Amoebaʥ2007-03-15T15:26:32ZʥMartinBotʥ2198658ʥBOT - rv [[Special:Contributions/81.136.15.232|81.136.15.232]] ([[User talk:81.136.15.232|talk]]) to last version by AntiVandalBot ʥ1
AppleTalkʥ2004-09-14T03:06:22ZʥAlistairMcMillanʥ49523ʥFix ARP link to AARP ʥ1
AppleTalkʥ2004-09-14T03:14:26ZʥAlistairMcMillanʥ49523ʥSection heading ʥ1
AppleTalkʥ2004-09-14T03:22:50ZʥAlistairMcMillanʥ49523ʥ/* Networking Model */ Fix Physical Layer ʥ1
AppleTalkʥ2004-09-14T03:26:51ZʥAlistairMcMillanʥ49523ʥ/* Networking Model */ Fix Network Layer ʥ1
AppleTalkʥ2004-09-14T03:30:51ZʥAlistairMcMillanʥ49523ʥ/* Networking Model */ Fix Transport Layer ʥ1
AppleTalkʥ2004-09-14T03:39:20ZʥAlistairMcMillanʥ49523ʥ/* Networking Model */ Fix Session layer and other changes ʥ1
AppleTalkʥ2004-09-14T03:48:25ZʥAlistairMcMillanʥ49523ʥFormat ʥ1
AppleTalkʥ2004-09-14T04:03:02ZʥAlistairMcMillanʥ49523ʥ/* Protocols */ Add content from AppleTalk Transport Protocol ʥ1
AppleTalkʥ2004-09-14T04:11:58ZʥAlistairMcMillanʥ49523ʥ/* AppleTalk Address Resolution Protocol */ Add content from ''AppleTalk address resolution protocol'' page ʥ1
AppleTalkʥ2004-09-14T12:28:27ZʥBlorgʥ75273ʥ/* Implemenentations */ link on LocalTalk ʥ1
Afghanʥ2006-11-08T17:58:17Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T18:00:34Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T18:06:03Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T18:15:39Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T18:16:43Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T18:38:01Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T18:38:40Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T18:39:25Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T20:36:08ZʥBeh-namʥ1205085ʥthat is not nessesary here. ʥ1
Afghanʥ2006-11-08T20:51:11Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T20:59:57ZʥBeh-namʥ1205085ʥThis disambiguation page lists articles associated with the same title. ʥ1
Afghanʥ2006-11-08T21:00:50Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T21:11:02Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T21:11:56Zʥip:149.159.1.176ʥip:149.159.1.176ʥʥ1
Afghanʥ2006-11-08T22:37:06ZʥTajikʥ399516ʥʥ1
Afghanʥ2006-11-08T22:45:31Zʥip:156.56.79.193ʥip:156.56.79.193ʥʥ1
Afghanʥ2006-11-08T22:46:07Zʥip:156.56.79.193ʥip:156.56.79.193ʥʥ1
Afghanʥ2006-11-08T22:51:01ZʥTajikʥ399516ʥrv of nonsense: "HEWAD" is a Pashtun-nationalist web-site and is not considered a reliable source ʥ1
Afghanʥ2006-11-08T22:53:08ZʥHamza4ʥ2699839ʥʥ1
Afghanʥ2006-11-08T22:53:40ZʥHamza4ʥ2699839ʥʥ1
Afghanʥ2006-11-08T22:56:13Zʥip:82.82.131.196ʥip:82.82.131.196ʥrv ʥ1
Afghanʥ2006-11-08T23:13:05Zʥip:156.56.79.193ʥip:156.56.79.193ʥʥ1
Afghanʥ2006-11-08T23:13:53Zʥip:156.56.79.193ʥip:156.56.79.193ʥʥ1
Afghanʥ2006-11-08T23:26:56ZʥBeh-namʥ1205085ʥThis page is for the following ONLY: "This disambiguation page lists articles associated with the same title." ʥ1
Afghanʥ2006-11-08T23:30:08Zʥip:156.56.79.193ʥip:156.56.79.193ʥʥ1
Aston_Martinʥ2007-03-12T13:27:25Zʥip:81.246.201.64ʥip:81.246.201.64ʥ/* Ford Auction */ ʥ1
Aston_Martinʥ2007-03-12T13:31:53Zʥip:81.246.201.64ʥip:81.246.201.64ʥ/* Ford Auction */ ʥ1
Aston_Martinʥ2007-03-12T13:33:35Zʥip:81.246.201.64ʥip:81.246.201.64ʥ/* Ford Auction */ ʥ1
Aston_Martinʥ2007-03-12T13:37:06Zʥip:82.46.103.104ʥip:82.46.103.104ʥAdded sale information as of 12/5/07 ʥ1
Aston_Martinʥ2007-03-12T13:43:42ZʥPrhimeʥ3814047ʥadded more details to the sale ʥ1
Aston_Martinʥ2007-03-12T13:45:03Zʥip:82.46.103.104ʥip:82.46.103.104ʥʥ1
Aston_Martinʥ2007-03-12T13:47:06ZʥPrhimeʥ3814047ʥ/* Future models */ added a new model ʥ1
Aston_Martinʥ2007-03-12T13:51:17Zʥip:195.144.18.254ʥip:195.144.18.254ʥʥ1
Aston_Martinʥ2007-03-12T15:17:10ZʥMark83ʥ239610ʥrefs go after punctutation. Infobox for succint points - the history is taken care of in main article ʥ1
Aston_Martinʥ2007-03-12T15:17:43ZʥMark83ʥ239610ʥrmv [[Category:Ford]] ʥ1
Aston_Martinʥ2007-03-12T15:18:10ZʥMark83ʥ239610ʥ/* External links */ rmv {{Ford Motor Company}} ʥ1
Aston_Martinʥ2007-03-12T15:26:24ZʥMark83ʥ239610ʥrmv either now irrelevant info and undercited info (i.e. reference a blog) ʥ1
Aston_Martinʥ2007-03-12T15:27:10ZʥMark83ʥ239610ʥlogo too big ʥ1
Aston_Martinʥ2007-03-12T15:27:52ZʥMark83ʥ239610ʥ/* Ford Auction */ this ref doesn't exist ʥ1
Aston_Martinʥ2007-03-12T16:34:42ZʥDeFactoʥ613571ʥ/* Ford Auction */ Clarification and reference ʥ1
Aston_Martinʥ2007-03-12T19:10:55Zʥip:66.135.35.106ʥip:66.135.35.106ʥ/* Notes */ ʥ1
Aston_Martinʥ2007-03-12T19:10:55Zʥip:64.126.77.105ʥip:64.126.77.105ʥ/* Changing ownership */ ʥ1
Aston_Martinʥ2007-03-12T19:11:04ZʥMartinBotʥ2198658ʥBOT - rv [[Special:Contributions/66.135.35.106|66.135.35.106]] ([[User talk:66.135.35.106|talk]]) to last version by DeFacto ʥ1
Aston_Martinʥ2007-03-12T20:18:54ZʥVector_Potentialʥ3693005ʥ[[WP:AES|←]]Undid revision 114607268 by [[Special:Contributions/MartinBot|MartinBot]] ([[User talk:MartinBot|talk]]) ʥ1
Aston_Martinʥ2007-03-12T20:19:06ZʥVector_Potentialʥ3693005ʥ[[WP:AES|←]]Undid revision 114607218 by [[Special:Contributions/66.135.35.106|66.135.35.106]] ([[User talk:66.135.35.106|talk]]) ʥ1
Aston_Martinʥ2007-03-12T20:43:14Zʥip:172.200.85.159ʥip:172.200.85.159ʥʥ1
Aston_Martinʥ2007-03-12T22:27:42ZʥThe359ʥ561373ʥ/* Ford Auction */ David Richards clearly said that Aston Martin will remain in sports car racing and not go into F1. ʥ1
Aston_Martinʥ2007-03-12T22:28:22ZʥThe359ʥ561373ʥ/* Whole race cars */ ʥ1
AutoCADʥ2007-05-25T07:36:29Zʥip:194.228.248.178ʥip:194.228.248.178ʥʥ1
AutoCADʥ2007-05-25T20:44:44Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* Autodesk Student Software Versions */ ʥ1
AutoCADʥ2007-05-25T20:46:22Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* Autodesk Student Software Versions */ ʥ1
AutoCADʥ2007-05-25T20:47:25Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* Autodesk Student Software Versions */ ʥ1
AutoCADʥ2007-05-25T20:47:46Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* AutoCAD LT */ ʥ1
AutoCADʥ2007-05-25T20:48:26Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* Templates */ ʥ1
AutoCADʥ2007-05-25T20:49:28ZʥEhhehʥ869278ʥrvv ʥ1
AutoCADʥ2007-05-25T20:50:26Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* Blocks */ ʥ1
AutoCADʥ2007-05-25T20:50:28ZʥMartinBotʥ2198658ʥBOT - rv [[Special:Contributions/24.72.1.41|24.72.1.41]] ([[User talk:24.72.1.41|talk]]) to last version by Ehheh ʥ1
AutoCADʥ2007-05-25T20:51:12Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* Blocks */ ʥ1
AutoCADʥ2007-05-25T20:51:49Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* Templates */ ʥ1
AutoCADʥ2007-05-25T20:52:35Zʥip:24.72.1.41ʥip:24.72.1.41ʥ/* Vertical programs */ ʥ1
AutoCADʥ2007-05-25T20:52:51ZʥBlack_Kiteʥ3002016ʥReverted 3 edits by [[Special:Contributions/24.72.1.41|24.72.1.41]] ([[User talk:24.72.1.41|talk]]) to last revision (133498241) by MartinBot using [[WP:VPRF|VP]] ʥ1
Atari_2600ʥ2007-11-13T19:55:31ZʥTokchiefʥ5807944ʥ[[WP:UNDO|Undid]] revision 170440471 by [[Special:Contributions/Asher196|Asher196]] ([[User talk:Asher196|talk]]) subjective and unsubstantiated POV fluff ʥ1
Atari_2600ʥ2007-11-13T19:56:14ZʥEmpGROUPʥ5807954ʥʥ1
Atari_2600ʥ2007-11-13T19:56:49Zʥ82nd_Senseʥ5807959ʥ[[WP:AES|←]]Replaced page with '0' ʥ1
Atari_2600ʥ2007-11-13T19:58:51ZʥEmpGROUPʥ5807954ʥ[[WP:UNDO|Undid]] revision 171268674 by [[Special:Contributions/82nd Sense|82nd Sense]] ([[User talk:82nd Sense|talk]]) ʥ1
Atari_2600ʥ2007-11-13T19:59:19Zʥ82nd_Senseʥ5807959ʥ[[WP:AES|←]]Replaced page with '0' ʥ1
Atari_2600ʥ2007-11-13T19:59:41ZʥAngelOfSadnessʥ4430968ʥReverted 1 edit by [[Special:Contributions/82nd Sense|82nd Sense]] identified as [[WP:VAND|vandalism]] to last revision by [[User:EmpGROUP|EmpGROUP]]. using [[WP:TW|TW]] ʥ1
Atari_2600ʥ2007-11-13T20:20:47ZʥWgungfuʥ294569ʥPut back referenced material. ʥ1
Atari_2600ʥ2007-11-13T20:41:05ZʥWgungfuʥ294569ʥReference ʥ1
Atari_2600ʥ2007-11-13T20:45:53ZʥWgungfuʥ294569ʥAnother reference ʥ1
Atari_2600ʥ2007-11-13T21:10:39ZʥKieferSkunkʥ591873ʥ/* Notable Games */ This section should be written in prose rather than as a list. ʥ1
Atari_2600ʥ2007-11-13T21:29:11ZʥTokchiefʥ5807944ʥIMHO the section should not be here at all, because it is inherently P-O-V to say that these odd games are somehow more notable than the rest ʥ1
